csvid,name,vanilla,base_sell_price,implemented_in_shandalar
10571,"Iona, Shield of Emeria",,840,
10572,"Ior Ruin Expedition",,150,
10573,"Joraga Bard",,63,shandalar
10574,"Journey to Nowhere",,150,
10575,"Jwar Isle Refuge",,100,shandalar
10576,"Kabira Crossroads",,40,shandalar
10577,"Kabira Evangel",,312,shandalar
10578,"Kalitas, Bloodchief of Ghet",,840,shandalar
10579,"Kazandu Blademaster",,100,shandalar
10580,"Kazandu Refuge",,100,shandalar
10581,"Kazuul Warlord",,300,shandalar
10582,"Khalni Gem",,100,shandalar
10583,"Khalni Heart Expedition",,150,
10584,"Kor Aeronaut",,100,
10585,"Kor Cartographer",,52,shandalar
10587,"Kor Hookmaster",,84,shandalar
10588,"Kor Outfitter",,87,
10589,"Kor Sanctifiers",,78,
10590,"Kor Skyfisher",,135,shandalar
10591,"Kraken Hatchling",vanilla,52,shandalar
10592,"Landbind Ritual",,100,shandalar
10593,"Lavaball Trap",,1600,
10594,"Lethargy Trap",,220,
10595,"Living Tsunami",,100,shandalar
10596,"Lorthos, the Tidemaker",,952,shandalar
10597,"Lotus Cobra",,560,shandalar
10599,"Luminarch Ascension",,1000,
10600,"Magma Rift",,140,
10601,"Magosi, the Waterveil",,200,
10602,"Makindi Shieldmate",,56,shandalar
10603,"Malakir Bloodwitch",,384,shandalar
10604,"Mark of Mutiny",,100,shandalar
10605,"Marsh Casualties",,100,
10606,"Marsh Flats",,200,shandalar
10607,"Merfolk Seastalkers",,100,shandalar
10608,"Merfolk Wayfinder",,100,
10609,"Mindbreak Trap",,320,
10610,"Mindless Null",,46,shandalar
10611,"Mire Blight",,125,
10612,"Misty Rainforest",,200,shandalar
10613,"Mold Shambler",,72,
10614,"Molten Ravager",,117,shandalar
10615,"Murasa Pyromancer",,100,shandalar
10616,"Narrow Escape",,200,shandalar
10617,"Needlebite Trap",,100,
10618,"Nimana Sell-Sword",,52,shandalar
10619,"Nimbus Wings",,75,shandalar
10620,"Nissa Revane",,2800,
10621,"Nissa's Chosen",,105,
10622,"Noble Vestige",,75,
10623,"Ob Nixilis, the Fallen",,720,shandalar
10624,"Obsidian Fireheart",,1088,
10625,"Ondu Cleric",,60,shandalar
10626,"Oracle of Mul Daya",,268,
10627,"Oran-Rief Recluse",,45,
10628,"Oran-Rief Survivalist",,60,shandalar
10629,"Oran-Rief, the Vastwood",,200,
10630,"Paralyzing Grasp",,100,shandalar
10631,"Pillarfield Ox",vanilla,49,shandalar
10632,"Piranha Marsh",,40,shandalar
10633,"Pitfall Trap",,100,
10634,"Plated Geopede",,120,shandalar
10635,"Predatory Urge",,1600,
10636,"Primal Bellow",,100,shandalar
10637,"Punishing Fire",,100,
10638,"Pyromancer Ascension",,800,
10639,"Quest for Ancient Secrets",,100,
10641,"Quest for the Gemblades",,100,
10642,"Quest for the Gravelord",,100,
10643,"Quest for the Holy Relic",,100,
10644,"Rampaging Baloths",,1496,shandalar
10645,"Ravenous Trap",,100,
10646,"Reckless Scholar",,67,
10647,"Relic Crush",,300,
10648,"Rite of Replication",,640,
10649,"Roil Elemental",,256,shandalar
10650,"Ruinous Minotaur",,93,
10651,"Runeflare Trap",,100,
10652,"Sadistic Sacrament",,560,
10653,"Savage Silhouette",,250,shandalar
10654,"Scalding Tarn",,200,shandalar
10655,"Scute Mob",,360,shandalar
10656,"Scythe Tiger",,150,shandalar
10657,"Sea Gate Loremaster",,200,shandalar
10658,"Seascape Aerialist",,100,shandalar
10659,"Seismic Shudder",,140,shandalar
10660,"Sejiri Refuge",,100,shandalar
10661,"Shatterskull Giant",vanilla,54,shandalar
10662,"Shepherd of the Lost",vanilla,100,shandalar
10663,"Shieldmate's Blessing",,100,
10664,"Shoal Serpent",,85,
10665,"Sky Ruin Drake",vanilla,46,shandalar
10666,"Slaughter Cry",,200,shandalar
10667,"Soaring Seacliff",,40,shandalar
10668,"Sorin Markov",,3600,
10669,"Soul Stair Expedition",,150,
10670,"Spell Pierce",,40,shandalar
10671,"Sphinx of Jwar Isle",,480,
10672,"Sphinx of Lost Truths",,400,
10673,"Spidersilk Net",,83,shandalar
10674,"Spire Barrage",,180,shandalar
10675,"Spreading Seas",,50,shandalar
10676,"Steppe Lynx",,75,shandalar
10677,"Stonework Puma",vanilla,43,shandalar
10678,"Summoner's Bane",,100,shandalar
10679,"Summoning Trap",,1280,
10680,"Sunspring Expedition",,100,
10681,"Surrakar Marauder",,50,shandalar
10682,"Tajuru Archer",,100,shandalar
10683,"Tanglesap",,160,shandalar
10684,"Teetering Peaks",,40,shandalar
10685,"Tempest Owl",,75,
10686,"Terra Stomper",,916,
10687,"Territorial Baloth",,61,shandalar
10688,"Timbermaw Larva",,52,shandalar
10689,"Torch Slinger",,65,
10690,"Trailblazer's Boots",,100,
10691,"Trapfinder's Trick",,80,
10692,"Trapmaker's Snare",,100,
10693,"Trusty Machete",,100,shandalar
10694,"Tuktuk Grunts",,43,shandalar
10695,"Turntimber Basilisk",,100,
10696,"Turntimber Grove",,40,shandalar
10697,"Turntimber Ranger",,200,shandalar
10698,"Umara Raptor",,30,shandalar
10699,"Unstable Footing",,100,
10700,"Valakut, the Molten Pinnacle",,200,shandalar
10701,"Vampire Hexmage",,100,
10702,"Vampire Lacerator",,168,shandalar
10703,"Vampire Nighthawk",vanilla,100,shandalar
10704,"Vampire's Bite",,80,
10705,"Vastwood Gorger",vanilla,51,shandalar
10706,"Verdant Catacombs",,200,shandalar
10707,"Vines of Vastwood",,140,
10709,"Welkin Tern",,70,shandalar
10710,"Whiplash Trap",,260,
10711,"Windborne Charge",,100,
10712,"Windrider Eel",,52,shandalar
10713,"World Queller",,312,
10714,"Zektar Shrine Expedition",,200,
10715,"Zendikar Farguide",vanilla,60,shandalar
10716,"Abyssal Persecutor",,1456,
10717,"Admonition Angel",,848,
10718,"Agadeem Occultist",,200,shandalar
10719,"Akoum Battlesinger",,80,shandalar
10720,"Amulet of Vigor",,332,
10721,"Anowon, the Ruin Sage",,328,
10722,"Apex Hawks",,46,
10723,"Arbor Elf",,90,
10724,"Archon of Redemption",,280,
10725,"Æther Tradewinds",,160,
10726,"Avenger of Zendikar",,840,shandalar
10727,"Basilisk Collar",,200,shandalar
10729,"Bazaar Trader",,200,
10730,"Bestial Menace",,100,shandalar
10731,"Bloodhusk Ritualist",,100,
10732,"Bojuka Bog",,40,shandalar
10734,"Brink of Disaster",,150,
10736,"Butcher of Malakir",,208,
10737,"Calcite Snapper",,52,
10740,"Celestial Colonnade",,200,
10742,"Chain Reaction",,640,
10744,"Comet Storm",,1920,
10747,"Creeping Tar Pit",,200,
10750,"Cunning Sparkmage",,100,shandalar
10752,"Death's Shadow",,4320,shandalar
10753,"Deathforge Shaman",,100,
10754,"Dispel",,80,shandalar
10755,"Dragonmaster Outcast",,720,shandalar
10756,"Dread Statuary",,100,
10758,"Enclave Elite",,70,
10759,"Everflowing Chalice",,100,
10760,"Explore",,100,
10761,"Eye of Ugin",,320,
10764,"Gnarlid Pack",,62,
10765,"Goblin Roughrider",vanilla,37,shandalar
10766,"Goliath Sphinx",vanilla,272,shandalar
10767,"Grappler Spider",vanilla,33,shandalar
10771,"Guardian Zendikon",,200,
10772,"Hada Freeblade",,100,shandalar
10773,"Halimar Depths",,40,shandalar
10774,"Halimar Excavator",,60,shandalar
10775,"Hammer of Ruin",,100,shandalar
10776,"Harabaz Druid",,280,shandalar
10780,"Jace, the Mind Sculptor",,3200,
10782,"Join the Ranks",,220,shandalar
10783,"Joraga Warcaller",,480,
10784,"Jwari Shapeshifter",,200,shandalar
10785,"Kalastria Highborn",,548,
10786,"Kazuul, Tyrant of the Cliffs",,420,
10787,"Khalni Garden",,40,shandalar
10788,"Kitesail",,62,shandalar
10789,"Kitesail Apprentice",,60,shandalar
10790,"Kor Firewalker",,100,shandalar
10791,"Lavaclaw Reaches",,200,
10793,"Leatherback Baloth",vanilla,100,shandalar
10794,"Lightkeeper of Emeria",,100,
10795,"Loam Lion",,100,shandalar
10796,"Lodestone Golem",,432,
10797,"Marsh Threader",vanilla,50,shandalar
10798,"Marshal's Anthem",,800,
10800,"Mordant Dragon",,820,shandalar
10802,"Nature's Claim",,80,shandalar
10803,"Nemesis Trap",,100,
10804,"Novablast Wurm",,1200,shandalar
10805,"Omnath, Locus of Mana",,240,
10806,"Perimeter Captain",,100,
10807,"Permafrost Trap",,100,
10808,"Pilgrim's Eye",,30,shandalar
10809,"Pulse Tracker",,60,shandalar
10810,"Quag Vampires",,90,
10811,"Quest for Renewal",,100,
10812,"Quest for Ula's Temple",,200,
10813,"Quest for the Goblin Lord",,100,
10814,"Quest for the Nihil Stone",,200,
10815,"Raging Ravine",,200,
10819,"Rest for the Weary",,120,
10822,"Ruin Ghost",,100,
10824,"Ruthless Cullblade",,50,shandalar
10826,"Searing Blaze",,160,
10827,"Seer's Sundial",,200,shandalar
10828,"Sejiri Merfolk",,100,shandalar
10829,"Sejiri Steppe",,40,shandalar
10832,"Skitter of Lizards",,60,
10833,"Slavering Nulls",,100,
10835,"Smoldering Spires",,40,shandalar
10838,"Stirring Wildwood",,200,
10841,"Stoneforge Mystic",,400,shandalar
10842,"Strength of the Tajuru",,960,
10843,"Summit Apes",,100,
10845,"Talus Paladin",,200,
10846,"Tectonic Edge",,100,
10847,"Terastodon",,640,shandalar
10848,"Terra Eternal",,400,shandalar
10849,"Thada Adel, Acquisitor",,280,
10850,"Tideforce Elemental",,100,shandalar
10852,"Treasure Hunt",,80,
10853,"Tuktuk Scrapper",,100,
10854,"Urge to Feed",,100,
10860,"Walking Atlas",,40,shandalar
10862,"Wolfbriar Elemental",,460,
10863,"Wrexial, the Risen Deep",,1408,
10866,"All Is Dust",,1600,shandalar
10867,"Ancient Stirrings",,40,
10869,"Arrogant Bloodlord",,100,
10870,"Artisan of Kozilek",,100,shandalar
10872,"Aura Gnarlid",,46,shandalar
10873,"Awakening Zone",,600,shandalar
10875,"Baneful Omen",,800,
10877,"Bear Umbra",,1400,
10878,"Beastbreaker of Bala Ged",,100,
10880,"Bloodthrone Vampire",,900,shandalar
10881,"Boar Umbra",,100,
10882,"Bramblesnap",,100,shandalar
10883,"Brimstone Mage",,100,
10885,"Broodwarden",,100,shandalar
10886,"Cadaver Imp",,30,shandalar
10887,"Caravan Escort",,60,
10889,"Champion's Drake",,40,
10890,"Conquering Manticore",,272,shandalar
10891,"Consume the Meek",,1120,shandalar
10892,"Consuming Vapors",,560,
10893,"Contaminated Ground",,75,shandalar
10894,"Coralhelm Commander",,348,
10897,"Curse of Wizardry",,100,shandalar
10899,"Dawnglare Invoker",,37,shandalar
10901,"Deathless Angel",,512,shandalar
10903,"Deprive",,40,
10904,"Devastating Summons",,320,
10905,"Disaster Radius",,640,
10906,"Distortion Strike",,80,
10907,"Domestication",,100,shandalar
10908,"Dormant Gomazoa",,480,
10909,"Drake Umbra",,100,
10910,"Drana, Kalastria Bloodchief",,1152,shandalar
10912,"Dreamstone Hedron",,100,
10913,"Echo Mage",,224,
10916,"Eldrazi Conscription",,1100,shandalar
10917,"Eldrazi Temple",,200,
10918,"Emerge Unscathed",,100,
10920,"Emrakul, the Aeons Torn",,1208,
10922,"Enclave Cryptologist",,100,
10925,"Evolving Wilds",,40,shandalar
10926,"Explosive Revelation",,100,
10928,"Flame Slash",,40,shandalar
10929,"Fleeting Distraction",,80,shandalar
10930,"Forked Bolt",,100,shandalar
10932,"Gelatinous Genesis",,240,
10933,"Gideon Jura",,3600,
10935,"Gigantomancer",,200,shandalar
10937,"Goblin Arsonist",,60,shandalar
10938,"Goblin Tunneler",,80,shandalar
10939,"Gravitational Shift",,600,shandalar
10942,"Growth Spasm",,120,shandalar
10944,"Guard Gomazoa",,100,shandalar
10945,"Guul Draz Assassin",,240,
10946,"Hada Spy Patrol",,100,
10947,"Halimar Wavewatch",,45,
10948,"Hand of Emrakul",,75,
10951,"Hedron Matrix",,200,shandalar
10952,"Hedron-Field Purists",,200,
10953,"Hellcarver Demon",,688,
10954,"Hellion Eruption",,720,shandalar
10955,"Hyena Umbra",,200,
10956,"Ikiral Outrider",,50,
10958,"Inquisition of Kozilek",,100,shandalar
10960,"It That Betrays",,452,
10962,"Joraga Treespeaker",,100,
10963,"Jwari Scuttler",vanilla,37,shandalar
10964,"Kabira Vindicator",,100,
10965,"Kargan Dragonlord",,2696,
10966,"Kazandu Tuskcaller",,200,
10967,"Keening Stone",,200,shandalar
10968,"Khalni Hydra",,1208,
10969,"Kiln Fiend",,75,shandalar
10970,"Knight of Cliffhaven",,62,
10972,"Kor Spiritdancer",,248,shandalar
10973,"Kozilek's Predator",,72,shandalar
10974,"Kozilek, Butcher of Truth",,1712,shandalar
10978,"Lay Bare",,200,shandalar
10980,"Lighthouse Chronologist",,480,
10981,"Lightmine Field",,500,
10982,"Linvala, Keeper of Silence",,504,
10984,"Lone Missionary",,70,shandalar
10985,"Lord of Shatterskull Pass",,216,
10988,"Magmaw",,244,shandalar
10989,"Makindi Griffin",vanilla,35,shandalar
10990,"Mammoth Umbra",,100,
10993,"Might of the Masses",,80,shandalar
10994,"Mnemonic Wall",,26,shandalar
10995,"Momentous Fall",,800,
10996,"Mortician Beetle",,240,
10997,"Mul Daya Channelers",,260,shandalar
10998,"Narcolepsy",,75,
10999,"Near-Death Experience",,600,shandalar
11001,"Nest Invader",,112,shandalar
11003,"Nirkana Cutthroat",,100,
11004,"Nirkana Revenant",,7008,
11005,"Nomads' Assembly",,720,
11006,"Not of This World",,100,
11007,"Null Champion",,60,
11009,"Ogre's Cleaver",,100,shandalar
11011,"Oust",,100,shandalar
11012,"Overgrown Battlement",,122,shandalar
11013,"Pathrazer of Ulamog",,100,
11014,"Pawn of Ulamog",,100,
11015,"Pelakka Wurm",,100,shandalar
11016,"Pennon Blade",,100,shandalar
11018,"Pestilence Demon",,480,shandalar
11021,"Prophetic Prism",,62,
11022,"Puncturing Light",,120,shandalar
11023,"Rage Nimbus",,360,
11024,"Raid Bombardment",,100,
11025,"Rapacious One",,100,shandalar
11028,"Recurring Insight",,560,
11030,"Renegade Doppelganger",,200,
11033,"Runed Servitor",,100,shandalar
11034,"Sarkhan the Mad",,3600,
11035,"Sea Gate Oracle",,90,
11036,"See Beyond",,80,shandalar
11038,"Shrivel",,80,shandalar
11040,"Skittering Invasion",,100,shandalar
11041,"Skywatcher Adept",,60,
11042,"Snake Umbra",,200,
11043,"Soul's Attendant",,60,shandalar
11047,"Spawnsire of Ulamog",,380,
11048,"Sphinx of Magosi",,5204,shandalar
11049,"Sphinx-Bone Wand",,200,
11050,"Spider Umbra",,150,
11051,"Splinter Twin",,1400,
11052,"Sporecap Spider",vanilla,40,shandalar
11053,"Staggershock",,160,
11056,"Student of Warfare",,360,
11058,"Surrakar Spellblade",,200,
11059,"Surreal Memoir",,100,
11061,"Tajuru Preserver",,200,
11062,"Thought Gorger",,224,
11063,"Time of Heroes",,100,
11065,"Training Grounds",,300,
11066,"Traitorous Instinct",,100,shandalar
11067,"Transcendent Master",,536,
11068,"Tuktuk the Explorer",,200,shandalar
11069,"Ulamog's Crusher",,100,shandalar
11070,"Ulamog, the Infinite Gyre",,1232,shandalar
11073,"Valakut Fireboar",,100,
11074,"Venerated Teacher",,46,
11075,"Vengevine",,792,
11076,"Vent Sentinel",,52,
11077,"Virulent Swipe",,100,
11078,"Wall of Omens",,100,shandalar
11079,"Warmonger's Chariot",,100,shandalar
11081,"World at War",,480,
11082,"Wrap in Flames",,100,
11083,"Zof Shade",,336,shandalar
11084,"Zulaport Enforcer",,60,
11085,"Air Servant",,100,shandalar
11086,"Ajani's Mantra",,100,shandalar
11087,"Ajani's Pridemate",,100,shandalar
11088,"Ancient Hellkite",,504,shandalar
11089,"Angelic Arbiter",,472,
11090,"Arc Runner",,75,shandalar
11091,"Armored Cancrix",vanilla,33,shandalar
11092,"Assault Griffin",vanilla,50,shandalar
11093,"Æther Adept",,84,shandalar
11094,"Augury Owl",,40,shandalar
11096,"Back to Nature",,100,shandalar
11097,"Barony Vampire",vanilla,25,shandalar
11098,"Blood Tithe",,160,shandalar
11099,"Bloodcrazed Goblin",,93,shandalar
11100,"Brindle Boar",,65,shandalar
11101,"Brittle Effigy",,200,
11102,"Call to Mind",,100,shandalar
11103,"Captivating Vampire",,412,
11104,"Chandra's Outrage",,240,shandalar
11105,"Chandra's Spitfire",,100,
11106,"Cloud Crusader",vanilla,81,shandalar
11107,"Combust",,100,
11108,"Conundrum Sphinx",,376,
11109,"Crystal Ball",,100,shandalar
11110,"Cultivate",,100,shandalar
11111,"Cyclops Gladiator",,460,
11112,"Dark Tutelage",,500,shandalar
11113,"Demon of Death's Gate",,1728,
11114,"Destructive Force",,720,
11115,"Diminish",,100,
11116,"Dryad's Favor",,50,shandalar
11117,"Earth Servant",,100,shandalar
11118,"Elixir of Immortality",,100,shandalar
11119,"Ember Hauler",,100,shandalar
11120,"Fauna Shaman",,448,shandalar
11121,"Fire Servant",,100,
11122,"Frost Titan",,848,
11123,"Gaea's Revenge",,776,
11124,"Gargoyle Sentinel",,100,
11125,"Garruk's Companion",vanilla,100,shandalar
11126,"Garruk's Packleader",,100,
11127,"Grave Titan",,1152,shandalar
11128,"Greater Basilisk",vanilla,53,shandalar
11129,"Harbor Serpent",,102,shandalar
11130,"Hoarding Dragon",,384,
11131,"Hornet Sting",,140,shandalar
11132,"Hunters' Feast",,160,
11133,"Incite",,120,
11134,"Inferno Titan",,3000,shandalar
11135,"Inspired Charge",,260,shandalar
11136,"Jace's Erasure",,25,shandalar
11137,"Jace's Ingenuity",,100,shandalar
11138,"Knight Exemplar",,504,shandalar
11139,"Leyline of Anticipation",,1000,
11140,"Leyline of Punishment",,800,
11141,"Leyline of Sanctity",,800,
11142,"Leyline of Vitality",,800,shandalar
11143,"Liliana's Caress",,100,shandalar
11144,"Liliana's Specter",,52,shandalar
11145,"Manic Vandal",,65,shandalar
11146,"Maritime Guard",vanilla,60,shandalar
11147,"Mass Polymorph",,640,
11148,"Merfolk Spy",,90,shandalar
11149,"Mighty Leap",,140,shandalar
11150,"Mitotic Slime",,312,shandalar
11151,"Mystifying Maze",,200,
11152,"Necrotic Plague",,500,
11153,"Nether Horror",vanilla,35,shandalar
11154,"Nightwing Shade",,393,shandalar
11155,"Obstinate Baloth",,460,shandalar
11156,"Overwhelming Stampede",,720,shandalar
11157,"Phantom Beast",,84,
11158,"Phylactery Lich",,720,
11159,"Plummet",,140,shandalar
11160,"Preordain",,100,shandalar
11161,"Primal Cocoon",,50,
11162,"Primeval Titan",,1728,shandalar
11163,"Pyretic Ritual",,160,shandalar
11164,"Quag Sickness",,150,shandalar
11165,"Reassembling Skeleton",,100,
11167,"Reverberate",,560,shandalar
11168,"Roc Egg",,100,shandalar
11169,"Rotting Legion",,70,shandalar
11170,"Sacred Wolf",vanilla,40,shandalar
11171,"Scroll Thief",,67,shandalar
11172,"Serra Ascendant",,360,shandalar
11173,"Sorcerer's Strongbox",,100,
11174,"Squadron Hawk",,60,shandalar
11175,"Stabbing Pain",,80,shandalar
11176,"Steel Overseer",,320,shandalar
11177,"Stone Golem",vanilla,100,shandalar
11178,"Stormtide Leviathan",,932,
11179,"Sun Titan",,1152,shandalar
11180,"Sword of Vengeance",,200,shandalar
11181,"Sylvan Ranger",,60,shandalar
11182,"Temple Bell",,200,shandalar
11183,"Thunder Strike",,160,shandalar
11184,"Time Reversal",,1120,shandalar
11185,"Tireless Missionaries",,52,shandalar
11186,"Vengeful Archon",,524,
11187,"Viscera Seer",,90,shandalar
11188,"Volcanic Strength",,100,shandalar
11189,"Wall of Vines",vanilla,45,shandalar
11190,"War Priest of Thune",,100,shandalar
11191,"Warlord's Axe",,100,shandalar
11192,"Water Servant",,100,shandalar
11193,"Wild Evocation",,500,
11194,"Abuna Acolyte",,100,
11195,"Accorder's Shield",,62,shandalar
11196,"Acid Web Spider",,100,shandalar
11197,"Alpha Tyrranax",vanilla,62,shandalar
11198,"Arc Trail",,100,shandalar
11199,"Argent Sphinx",,324,
11200,"Argentum Armor",,200,shandalar
11201,"Asceticism",,1200,
11202,"Assault Strobe",,100,shandalar
11203,"Auriok Edgewright",,100,shandalar
11204,"Auriok Replica",,84,
11205,"Auriok Sunchaser",,60,shandalar
11206,"Barbed Battlegear",,100,shandalar
11207,"Barrage Ogre",,100,shandalar
11208,"Bellowing Tanglewurm",,100,shandalar
11209,"Blackcleave Cliffs",,200,shandalar
11210,"Blackcleave Goblin",vanilla,12,shandalar
11211,"Blade-Tribe Berserkers",,72,shandalar
11212,"Bladed Pinions",,41,shandalar
11213,"Bleak Coven Vampires",,67,
11214,"Blight Mamba",,90,shandalar
11215,"Blistergrub",,70,shandalar
11216,"Blunt the Assault",,240,shandalar
11217,"Bonds of Quicksilver",,150,shandalar
11218,"Carapace Forger",,87,shandalar
11219,"Carnifex Demon",,424,
11220,"Carrion Call",,100,shandalar
11221,"Cerebral Eruption",,480,
11222,"Chimeric Mass",,200,
11223,"Chrome Steed",,67,shandalar
11224,"Clone Shell",,100,
11225,"Contagion Clasp",,100,
11226,"Contagion Engine",,200,
11227,"Contagious Nim",vanilla,18,shandalar
11228,"Copperhorn Scout",,60,
11229,"Copperline Gorge",,200,shandalar
11230,"Corpse Cur",,37,shandalar
11231,"Corrupted Harvester",,100,shandalar
11232,"Culling Dais",,100,
11233,"Cystbearer",vanilla,22,shandalar
11234,"Darkslick Drake",,100,shandalar
11235,"Darkslick Shores",,200,shandalar
11236,"Darksteel Axe",,100,shandalar
11237,"Darksteel Juggernaut",,200,shandalar
11238,"Darksteel Myr",vanilla,100,shandalar
11239,"Darksteel Sentinel",vanilla,100,shandalar
11240,"Dispense Justice",,100,
11241,"Dissipation Field",,600,
11242,"Dross Hopper",,110,shandalar
11243,"Echo Circlet",,41,
11244,"Elspeth Tirel",,3600,
11245,"Embersmith",,100,shandalar
11246,"Engulfing Slagwurm",,448,
11247,"Etched Champion",,336,shandalar
11248,"Exsanguinate",,100,shandalar
11249,"Ezuri's Archers",,150,
11250,"Ezuri's Brigade",,460,shandalar
11251,"Ezuri, Renegade Leader",,412,
11252,"Ferrovore",,309,shandalar
11253,"Flameborn Hellion",,75,shandalar
11254,"Flesh Allergy",,100,
11255,"Flight Spellbomb",,50,shandalar
11256,"Fulgent Distraction",,160,shandalar
11257,"Fume Spitter",,90,shandalar
11258,"Furnace Celebration",,100,
11259,"Galvanic Blast",,140,shandalar
11260,"Genesis Wave",,560,
11261,"Geth, Lord of the Vault",,816,
11262,"Ghalma's Warden",,94,shandalar
11263,"Glimmerpoint Stag",,100,
11264,"Glimmerpost",,40,shandalar
11265,"Glint Hawk",,131,shandalar
